WKT,code,type,subtype,width,length,gap,id_2022,id_2020,id_1987,enabled,area,perimeter,get_shape,img,start_poin,end_point,road
"POLYGON((15.3835116976406 30.2154245531543,15.3835116361734 30.5171043373401,16.3891109335236 30.5171045471441,16.3891109942924 30.2154247529677,15.3835116976406 30.2154245531543))",longitudinal-discontinua__0.3_1_1_10,longitudinal-discontinua,,0.300000000000000,1.000000000000000,1.000000000000000,M1.7,M1.7,M1.7,"1",0.300000000000000,2.600000000000000,"1",catalog/M1_7.png,,,
"POLYGON((17.3947103254031 30.2154249527811,17.394710263703 30.5171047569482,18.4003096281085 30.5171049667523,18.4003096891101 30.2154251525945,17.3947103254031 30.2154249527811))",longitudinal-discontinua__0.3_1_1_11,longitudinal-discontinua,,0.300000000000000,1.000000000000000,1.000000000000000,M1.7,M1.7,M1.7,"0",0.300000000000000,2.600000000000000,"0",catalog/M1_7.png,,,
"POLYGON((15.3835114808753 31.2210238337736,15.3835113605019 31.7238234740832,16.3891106573865 31.72382372385,16.3891107782256 31.2210240668892,15.3835114808753 31.2210238337736))",longitudinal-discontinua__0.5_1_1_12,longitudinal-discontinua,,0.500000000000000,1.000000000000000,1.000000000000000,M1.8,M1.8,M1.8,"1",0.500000000000000,3.000000000000000,"1",catalog/M1_8.png,,,
"POLYGON((17.3947101088706 31.2210243000049,17.3947099882644 31.7238239736167,18.4003093519714 31.7238242233835,18.4003094725776 31.2210245331205,17.3947101088706 31.2210243000049))",longitudinal-discontinua__0.5_1_1_13,longitudinal-discontinua,,0.500000000000000,1.000000000000000,1.000000000000000,M1.8,M1.8,M1.8,"0",0.500000000000000,3.000000000000000,"0",catalog/M1_8.png,,,
"POLYGON((15.383511231048 32.2266231143929,15.3835111910012 32.3774630064858,18.9031088771299 32.3774639564321,18.9031089174096 32.2266240468555,15.383511231048 32.2266231143929))",longitudinal-discontinua__0.15_3.5_1.5_14,longitudinal-discontinua,,0.150000000000000,3.500000000000000,1.500000000000000,M1.9,M1.9,,"0",0.525000000000000,7.300000000000000,"0",catalog/M1_9.png,,,
"POLYGON((23.9311062791385 32.3774653134984,23.931106319651 32.2266253789452,20.4115080502816 32.2266244464824,20.4115080104675 32.3774643635519,23.9311062791385 32.3774653134984))",longitudinal-discontinua__0.15_3.5_1.5_15,longitudinal-discontinua,,0.150000000000000,3.500000000000000,1.500000000000000,M1.9,M1.9,,"0",0.525000000000000,7.300000000000000,"0",catalog/M1_9.png,,,
"POLYGON((15.383510947926 33.2322223950122,15.3835109181236 33.3327823230741,17.3947095458861 33.3327829291748,17.3947095759213 33.2322229944524,15.383510947926 33.2322223950122))",longitudinal-discontinua__0.1_2_1_16,longitudinal-discontinua,,0.100000000000000,2.000000000000000,1.000000000000000,M1.10,M1.10,,"0",0.200000000000000,4.200000000000000,"0",catalog/M1_10.png,,,
"POLYGON((18.4003089095932 33.3327832322251,20.41150773759 33.3327838383259,20.411507767858 33.2322238936128,18.4003089398611 33.2322232941725,18.4003089095932 33.3327832322251))",longitudinal-discontinua__0.1_2_1_17,longitudinal-discontinua,,0.100000000000000,2.000000000000000,1.000000000000000,M1.10,M1.10,,"0",0.200000000000000,4.200000000000000,"0",catalog/M1_10.png,,,
"POLYGON((15.383510631742 34.2378216756315,15.3835105814505 34.3886615677244,17.394709209213 34.3886622437597,17.3947092599701 34.2378223416762,15.383510631742 34.2378216756315))",longitudinal-discontinua__0.15_2_1_18,longitudinal-discontinua,,0.150000000000000,2.000000000000000,1.000000000000000,M1.10a,,,"0",0.300000000000000,4.300000000000000,"0",catalog/M1_10a.png,,,
"POLYGON((18.4003085731529 34.3886625817774,20.4115074006841 34.3886632578129,20.4115074512083 34.2378233407433,18.4003086241428 34.2378226746985,18.4003085731529 34.3886625817774))",longitudinal-discontinua__0.15_2_1_19,longitudinal-discontinua,,0.150000000000000,2.000000000000000,1.000000000000000,M1.10a,,,"0",0.300000000000000,4.300000000000000,"0",catalog/M1_10a.png,,,
"POLYGON((15.3835102822632 35.2434209562508,15.3835102268495 35.3942608483436,37.5067024594173 35.394269017386,37.5067025145981 35.2434290153957,15.3835102822632 35.2434209562508))",longitudinal-continua__0.15__0_20,longitudinal-continua,,0.150000000000000,,0.000000000000000,M2.1,M2.1,M2.6,"0",3.300000000000000,44.299999999999997,"0",catalog/M2_1.png,,,
